"Symbol","Name","Exchange"
"APSG-UN","Apollo Strategic Growth Capital Units, each consisting of one Class A Ordinary Share and one-third Warrant","NYSE"
"APSG-WT","Apollo Strategic Growth Capital Warrants, each exercisable for one Class A Ordinary Share at an exercise price of $11.50 per share","NYSE"
"APTS","Preferred Apartment Communities, Inc. Common Stock","NYSE"
"APTV","Aptiv PLC Ordinary Shares","NYSE"
"APTV-PA","Aptiv PLC 5.50% Series A Mandatory Convertible Preferred Shares","NYSE"
"AQN","Algonquin Power & Utilities Corp. Common Shares","NYSE"
"AQNA","Algonquin Power & Utilities Corp. 6.875% Fixed-to-Floating Rate Subordinated Notes Series 2018-A due October 17, 2078","NYSE"
"AQNB","Algonquin Power & Utilities Corp. 6.20% Fixed-to-Floating Subordinated Notes Series 2019-A due July 1, 2079","NYSE"
"AQUA","Evoqua Water Technologies Corp. Common Stock","NYSE"
"AR","Antero Resources Corporation Common Stock","NYSE"
"ARC","ARC Document Solutions, Inc. Common Stock","NYSE"
"ARCH","Arch Resources, Inc. Class A Common Stock","NYSE"
"ARCO","Arcos Dorados Holdings Inc. Class A Shares","NYSE"
"ARD","Ardagh Group S.A. Common Shares","NYSE"
"ARDC","Ares Dynamic Credit Allocation Fund, Inc. Common Shares","NYSE"
"ARE","Alexandria Real Estate Equities, Inc. Common Stock","NYSE"
"ARES","Ares Management Corporation Class A Common Stock","NYSE"
"ARES-PA","Ares Management Corporation 7.00% Series A Preferred Stock","NYSE"
"ARGD","Argo Group International Holdings, Ltd. 6.5% Senior Notes Due 2042","NYSE"
"ARGO","Argo Group International Holdings, Ltd.","NYSE"
"ARGO-PA","Argo Group International Holdings, Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 7.00% Resettable Fixed Rate Preference Share, Series A","NYSE"
"ARI","Apollo Commercial Real Estate Finance, Inc","NYSE"
"ARL","American Realty Investors, Inc. Common Stock","NYSE"
"ARLO","Arlo Technologies, Inc. Common Stock","NYSE"
"ARMK","Aramark Common Stock","NYSE"
"ARNC","Arconic Corporation Common Stock ","NYSE"
"AROC","Archrock, Inc. Common Stock","NYSE"
"ARR","ARMOUR Residential REIT, Inc.","NYSE"
"ARR-PC","ARMOUR Residential REIT, Inc. 7% Series C Cumulative Redeemable Preferred Stock (liquidation preference $25.00 per share)","NYSE"
"ARW","Arrow Electronics, Inc. Common Stock","NYSE"
"ASA","ASA  Gold and Precious Metals Limited","NYSE"
"ASAI","Sendas Distribuidora S.A. ADS","NYSE"
"ASAN","Asana, Inc. Class A Common Stock","NYSE"
"ASAQ","Atlantic Street Acquisition Corp Class A Common Stock","NYSE"
"ASAQ-UN","Atlantic Street Acquisition Corp Units, each consisting of one share of Class A common stock and one-half of one Warrant","NYSE"
"ASAQ-WT","Atlantic Street Acquisition Corp Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50 per share","NYSE"
"ASB","Associated Banc-Corp Common Stock","NYSE"
"ASB-PC","Associated Banc-Corp Depositary shares, each representing a 1/40th ownership interest in a share of 6.125% Non-Cumulative Perpetual Preferred Stock, Series C","NYSE"
"ASB-PD","Associated Banc-Corp Depositary Shares, each representing a 1/40th interest in a share of Associated Banc-Corp 5.375% Non-Cumulative Perpetual Preferred Stock, Series D","NYSE"
"ASB-PE","Associated Banc-Corp Depositary Shares, each representing a 1/40th interest in a share of 5.875% Non-Cumulative Perpetual Preferred Stock, Series E","NYSE"
"ASB-PF","Associated Banc-Corp Depositary Shares, each representing a 1/40th interest in a share of Associated Banc-Corp 5.625% Non-Cumulative Perpetual Preferred Stock, Series F","NYSE"
"ASC","Ardmore Shipping Corporation Common Stock","NYSE"
"ASG","Liberty All-Star Growth Fund, Inc.","NYSE"
"ASGI","Aberdeen Standard Global Infrastructure Income Fund Common Shares of Beneficial Interest","NYSE"
"ASGN","ASGN Incorporated Common Stock","NYSE"
"ASH","Ashland Global Holdings Inc. Common Stock","NYSE"
"ASIX","AdvanSix Inc. Common Stock ","NYSE"
"ASPL","Aspirational Consumer Lifestyle Corp. Class A Ordinary Shares","NYSE"
"ASPL-UN","Aspirational Consumer Lifestyle Corp. Units, each consisting of one Class A ordinary share and one-third of one redeemable warrant","NYSE"
"ASPL-WT","Aspirational Consumer Lifestyle Corp. Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","NYSE"
"ASPN","Aspen Aerogels, Inc. Common Stock","NYSE"
"ASR","Grupo Aeroportuario del Sureste, S.A. de C.V. Common Stock","NYSE"
"ASX","ASE Technology Holding Co., Ltd. American Depositary Shares (each representing Two Common Shares) ","NYSE"
"ASZ","Austerlitz Acquisition Corporation II Class A Ordinary Shares","NYSE"
"ASZ-UN","Austerlitz Acquisition Corporation II Units, each consisting of one Class A ordinary share and one-fourth of one redeemable warrant","NYSE"
"ASZ-WT","Austerlitz Acquisition Corporation II Warrants, each whole Warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50 per share","NYSE"
"AT","Atlantic Power Corporation Ordinary Shares (Canada)","NYSE"
"ATA","Americas Technology Acquisition Corp. Ordinary Shares","NYSE"
"ATA-UN","Americas Technology Acquisition Corp. Units, each consisting of one Ordinary Share and one half of Redeemable Warrant","NYSE"
"ATA-WT","Americas Technology Acquisition Corp. Redeemable Warrants, each whole warrant exercisable for one Ordinary Share at an exercise price of $11.50","NYSE"
"ATAC","Altimar Acquisition Corporation Class A Ordinary Shares","NYSE"
"ATAC-UN","Altimar Acquisition Corporation Units, each consisting of one Class A ordinary share and one-third of one redeemable warrant","NYSE"
"ATAC-WT","Altimar Acquisition Corporation Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","NYSE"
"ATAQ-UN","Altimar Acquisition Corp. III Units, each consisting of one Class A Ordinary Share and one-fourth of one redeemable warrant","NYSE"
"ATC","Atotech Limited Common Shares","NYSE"
"ATCO","Atlas Corp. Common Shares","NYSE"
"ATCO-PD","Atlas Corp. 7.95% Series D","NYSE"
"ATCO-PE","Atlas Corp. 8.25% Series E","NYSE"
"ATCO-PG","Atlas Corp. 8.20% Series G","NYSE"
"ATCO-PH","Atlas Corp. 7.875% Series H","NYSE"
"ATCO-PI","Atlas Corp. Series I Fixed-to-Floating ","NYSE"
"ATEN","A10 Networks, Inc. Common Stock","NYSE"
"ATGE","Adtalem Global Education Inc. Common Stock","NYSE"
"ATH","Athene Holding Ltd. Class A Common Shares","NYSE"
"ATH-PA","Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 6.35% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Share, Series A","NYSE"
"ATH-PB","Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 5.625% Fixed Rate Perpetual Non- Cumulative Preference Share, Series B, par value $1.00 per share","NYSE"
"ATH-PC","Athene Holding Ltd. Depositary Shares, each representing a 1/1,000th Interest in a Share of 6.375% Fixed-Rate Reset Perpetual Non-Cumulative Preference Shares, Series C","NYSE"
"ATH-PD","Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 4.875% Fixed-Rate Perpetual Non-Cumulative Preference Share, Series D","NYSE"
"ATHM","Autohome Inc. American Depositary Shares, each representing four class A ordinary shares.","NYSE"
"ATHN-UN","Athena Technology Acquisition Corp. Units, each consisting of one share of Class A Common Stock and one-third of one Redeemable Warrant","NYSE"
"ATI","Allegheny Technologies Incorporated Common Stock","NYSE"
"ATKR","Atkore Inc. Common Stock","NYSE"
"ATMR","Altimar Acquisition Corp. II Class A Ordinary Shares","NYSE"
"ATMR-UN","Altimar Acquisition Corp. II Units, each consisting of one Class A ordinary share and one-fourth of one redeemable warrant","NYSE"
"ATMR-WT","Altimar Acquisition Corp. II Warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50 per share","NYSE"
"ATO","Atmos Energy Corporation Common Stock","NYSE"
"ATR","AptarGroup, Inc. Common Stock","NYSE"
"ATTO","Atento S.A. Ordinary Shares","NYSE"
"ATUS","Altice USA, Inc. Class A Common Stock","NYSE"
"AU","AngloGold Ashanti Limited Common Stock","NYSE"
"AUD","Audacy Common Stock","NYSE"
"AUS","Austerlitz Acquisition Corporation I Class A Ordinary Shares","NYSE"
"AUS-UN","Austerlitz Acquisition Corporation I Units, each consisting of one Class A ordinary share and one-fourth of one redeemable warrant","NYSE"
"AUS-WT","Austerlitz Acquisition Corporation I Warrants, each whole Warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50 per share","NYSE"
"AUY","Yamana Gold Inc. Ordinary Shares (Canada)","NYSE"
"AVA","Avista Corporation Common Stock","NYSE"
"AVAL","Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares)","NYSE"
"AVAN","Avanti Acquisition Corp. Class A Ordinary Shares","NYSE"
"AVAN-UN","Avanti Acquisition Corp. Units, each consisting of one Class A ordinary share, and redeemable warrant","NYSE"
"AVAN-WT","Avanti Acquisition Corp. Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","NYSE"
"AVB","AvalonBay Communities, Inc. Common Stock","NYSE"
"AVD","American Vanguard Corporation Common Stock ($0.10 Par Value)","NYSE"
"AVK","Advent Convertible and Income Fund","NYSE"
"AVLR","Avalara, Inc. Common Stock","NYSE"
"AVNS","Avanos Medical, Inc. Common Stock","NYSE"
"AVNT","Avient Corporation Common Stock","NYSE"
"AVTR","Avantor, Inc. Common Stock","NYSE"
"AVTR-PA","Avantor, Inc. Series A Mandatory Convertible Preferred Stock","NYSE"
"AVY","Avery Dennison Corporation Common Stock","NYSE"
"AVYA","Avaya Holdings Corp. Common Stock","NYSE"
"AWF","Alliancebernstein Global High Income Fund","NYSE"
"AWI","Armstrong World Industries Inc Common Stock","NYSE"
"AWK","American Water Works Company, Inc. Common Stock","NYSE"
"AWP","Aberdeen Global Premier Properties Fund Common Shares of Beneficial Interest","NYSE"
"AWR","American States Water Company Common Stock","NYSE"
"AX","Axos Financial, Inc. Common Stock","NYSE"
"AXL","American Axle & Manufacturing Holdings, Inc. Common Stock","NYSE"
"AXP","American Express Company Common Stock","NYSE"
"AXR","AMREP Corporation Common Stock","NYSE"
"AXS","Axis Capital Holdings Limited Common Stock","NYSE"
"AXS-PE","Axis Capital Holdings Limited Depositary Shares, each representing 1/100th interest in a share of a 5.50% Series E Preferred Shares","NYSE"
"AXTA","Axalta Coating Systems Ltd. Common Shares","NYSE"
"AYI","Acuity Brands, Inc. ","NYSE"
"AYX","Alteryx, Inc. Class A Common Stock","NYSE"
"AZEK","The AZEK Company Inc. Class A Common Stock","NYSE"
"AZO","AutoZone, Inc. Common Stock","NYSE"
"AZRE","Azure Power Global Limited Equity Shares","NYSE"
"AZUL","Azul S.A. American Depositary Shares (each representing three preferred shares)","NYSE"
"AZZ","AZZ Inc.","NYSE"
"B","Barnes Group, Inc. Common Stock","NYSE"
"BA","Boeing Company (The) Common Stock","NYSE"
"BABA","Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share","NYSE"
"BAC","Bank of America Corporation Common Stock","NYSE"
"BAC-PA","Bank of America Corporation Depositary Shares, each representing a 1/1,000 th interest in a share of Bank of America Corporation 6.000% Non-Cumulative","NYSE"
"BAC-PB","Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 6.000% Non-Cumulative Preferred Stock, Series GG","NYSE"
"BAC-PE","Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E","NYSE"
"BAC-PK","Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.875% Non- Cumulative Preferred Stock, Series HH","NYSE"
"BAC-PL","Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L","NYSE"
"BAC-PM","Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.375% Non-Cumulative Preferred Stock, Series KK","NYSE"
"BAC-PN","Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 5.000% Non-Cumulative Preferred Stock, Series LL","NYSE"
"BAC-PO","Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.375% Non-Cumulative Preferred Stock, Series NN","NYSE"
"BAC-PP","Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.125% Non-Cumulative Preferred Stock, Series PP","NYSE"
"BAH","Booz Allen Hamilton Holding Corporation Common Stock","NYSE"
"BAK","Braskem SA ADR","NYSE"
"BALY","Bally's Corporation Common Stock","NYSE"
"BAM","Brookfield Asset Management Inc. Common Stock","NYSE"
"BAMH","Brookfield Finance Inc. 4.625% Subordinated Notes due October 16, 2080","NYSE"
"BAMI","Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes","NYSE"
"BANC","Banc of California, Inc. Common Stock","NYSE"
"BANC-PE","Banc of California, Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.000% Non-Cumulative Perpetual Preferred Stock, Series E","NYSE"
"BAP","Credicorp Ltd. Common Stock","NYSE"
"BAX","Baxter International Inc. Common Stock","NYSE"
"BB","BlackBerry Limited Common Stock","NYSE"
"BBAR","Banco BBVA Argentina S.A. ADS","NYSE"
"BBD","Banco Bradesco Sa American Depositary Shares","NYSE"
"BBDC","Barings BDC, Inc. Common Stock","NYSE"
"BBDO","Banco Bradesco Sa American Depositary Shares (each representing one Common Share)","NYSE"
"BBL","BHP Group PlcSponsored ADR","NYSE"
"BBN","BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest","NYSE"
"BBU","Brookfield Business Partners L.P. Limited Partnership Units ","NYSE"
"BBVA","Banco Bilbao Vizcaya Argentaria S.A. Common Stock","NYSE"
"BBW","Build-A-Bear Workshop, Inc. Common Stock","NYSE"
"BBY","Best Buy Co., Inc. Common Stock","NYSE"
"BC","Brunswick Corporation Common Stock","NYSE"
"BC-PA","Brunswick Corporation 6.500% Senior Notes due 2048","NYSE"
"BC-PB","Brunswick Corporation 6.625% Senior Notes due 2049","NYSE"
"BC-PC","Brunswick Corporation 6.375% Notes due 2049","NYSE"
"BCAT","BlackRock Capital Allocation Trust Common Shares of Beneficial Interest","NYSE"
"BCC","Boise Cascade, L.L.C. Common Stock","NYSE"
"BCE","BCE, Inc. Common Stock","NYSE"
"BCEI","Bonanza Creek Energy, Inc. Common Stock","NYSE"
"BCH","Banco De Chile Banco De Chile ADS","NYSE"
"BCO","Brinks Company (The) Common Stock","NYSE"
"BCS","Barclays PLC Common Stock","NYSE"
"BCSF","Bain Capital Specialty Finance, Inc. Common Stock","NYSE"
"BCX","BlackRock Resources Common Shares of Beneficial Interest","NYSE"
"BDC","Belden Inc Common Stock","NYSE"
"BDJ","Blackrock Enhanced Equity Dividend Trust","NYSE"
"BDN","Brandywine Realty Trust Common Stock","NYSE"
"BDX","Becton, Dickinson and Company Common Stock","NYSE"
"BDXB","Becton, Dickinson and Company Depositary Shares, each Representing a 1/20th Interest in a Share of 6.00% Mandatory Convertible Preferred Stock, Series B","NYSE"
"BE","Bloom Energy Corporation Class A Common Stock","NYSE"
"BEDU","Bright Scholar Education Holdings Limited American Depositary Shares, each  representing one Class A Ordinary Share","NYSE"
"BEKE","KE Holdings Inc American Depositary Shares (each representing three Class A Ordinary Shares)","NYSE"
"BEN","Franklin Resources, Inc. Common Stock","NYSE"
"BEP","Brookfield Renewable Partners L.P. ","NYSE"
"BEP-PA","Brookfield Renewable Partners L.P. 5.25% Class A Preferred Limited Partnership Units, Series 17","NYSE"
"BEPC","Brookfield Renewable Corporation Class A Subordinate Voting Shares ","NYSE"
"BEPH","Brookfield BRP Holdings (Canada) Inc. 4.625% Perpetual Subordinated Notes","NYSE"
"BERY","Berry Global Group, Inc. Common Stock","NYSE"
"BEST","BEST Inc. American Depositary Shares, each representing one Class A Ordinary Share","NYSE"
"BF-A","Brown Forman Inc Class A Common Stock","NYSE"
"BF-B","Brown Forman Inc Class B Common Stock","NYSE"
"BFAM","Bright Horizons Family Solutions Inc. Common Stock","NYSE"
"BFK","BlackRock Municipal Income Trust","NYSE"
"BFLY","Butterfly Network, Inc. Class A Common Stock","NYSE"
"BFLY-WT","Butterfly Network, Inc. Warrants","NYSE"
"BFS","Saul Centers, Inc. Common Stock","NYSE"
"BFS-PD","Saul Centers, Inc. Depositary Shares, each representing 1/100th of a share of 6.125% Series D Cumulative Redeemable Preferred Stock","NYSE"
"BFS-PE","Saul Centers, Inc. Depositary shares, each representing a 1/100th fractional interest in a share of 6.000% Series E Cumulative Redeemable Preferred Stock","NYSE"
"BFZ","BlackRock California Municipal Income Trust","NYSE"
"BG","Bunge Limited Bunge Limited","NYSE"
"BGB","Blackstone Strategic Credit Fund Common Shares","NYSE"
"BGH","Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests","NYSE"
"BGIO","BlackRock 2022 Global Income Opportunity Trust Common Shares of Beneficial Interest","NYSE"
"BGR","BlackRock Energy and Resources Trust","NYSE"
"BGS","B&G Foods, Inc. B&G Foods, Inc. Common Stock","NYSE"
"BGSF","BGSF, Inc. Common Stock","NYSE"
"BGSX-UN","Build Acquisition Corp. Units, each consisting of one share of Class A common stock and one-third of one redeemable warrant","NYSE"
"BGT","BlackRock Floating Rate Income Trust","NYSE"
"BGX","Blackstone Long Short Credit Income Fund Common Shares","NYSE"
"BGY","Blackrock Enhanced International Dividend Trust","NYSE"
"BH","Biglari Holdings Inc. Class B Common Stock","NYSE"
"BH-A","Biglari Holdings Inc. Class A Common Stock","NYSE"
"BHC","Bausch Health Companies Inc. Common Stock","NYSE"
"BHE","Benchmark Electronics, Inc. Common Stock","NYSE"
"BHK","Blackrock Core Bond Trust Blackrock Core Bond Trust","NYSE"
"BHLB","Berkshire Hills Bancorp, Inc. Common Stock","NYSE"
"BHP","BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares)","NYSE"
"BHR","Braemar Hotels & Resorts Inc. Common Stock","NYSE"
"BHR-PB","Braemar Hotels & Resorts Inc. 5.50% Series B Cumulative Convertible Preferred Stock, par value $0.01 per share","NYSE"
"BHR-PD","Braemar Hotels & Resorts Inc. 8.25% Series D Cumulative Preferred Stock,  par value $0.01 per share","NYSE"
"BHV","BlackRock Virginia Municipal Bond Trust","NYSE"
"BHVN","Biohaven Pharmaceutical Holding Company Ltd. Common Shares","NYSE"
"BIF","Boulder Growth & Income Fund, Inc.","NYSE"
"BIG","Big Lots, Inc. Common Stock","NYSE"
"BIGZ","BlackRock Innovation and Growth Trust Common Shares of Beneficial Interest","NYSE"
"BILL","Bill.com Holdings, Inc. Common Stock","NYSE"
"BIO","Bio-Rad Laboratories, Inc. Class A Common Stock","NYSE"
